2.080583900515860230e-01,9.163608443279686044e-01,-3.965828781739902387e-02,-6.826572711068769062e-01,1.242337361791227446e+00,9.097837129928819655e-01,4.665121372050813342e-01,-3.004546077154887813e-03,6.602422155774430035e-01,-5.778300560506020034e-01,-7.668948264461346032e-01,-6.295166867347941064e-01,8.622718097837598350e-01,-5.776256702732167625e-01,4.083419647763276983e-02
-2.313824746719685133e-01,-1.749656789613698082e+00,2.507015997134552920e-01,5.024642875836285993e-01,5.712739471813510495e-01,3.261679381245128906e-01,-7.063131849911835625e-01,1.409329394693528803e+00,-1.564851360629457400e+00,6.039421361911514463e-01,1.054787623728736523e-01,-3.004732393661758705e-01,4.290909481566896888e-01,1.379660377966602125e+00,-7.983726822179699756e-01
-5.827676954661229480e-01,-4.697496171712792767e-01,-1.305430599962031646e-01,-6.422323345447840115e-01,-1.698198881621473477e+00,-1.015493062010671466e+00,-2.233208323233677017e+00,1.396454592978589870e+00,1.335643177657965142e+00,-1.100824881977536140e+00,4.212088344438061349e-01,2.199117189448525633e-01,-1.726411765010230359e-01,5.157880432532858661e-01,1.014761797948210142e-01
1.174017870382266127e+00,-9.062179728379946564e-01,5.187375482866281029e-01,2.096938105906659411e-01,-1.632639472118486035e+00,-7.232735146725897124e-01,2.791539654101424794e-01,1.342821393079546288e+00,1.038478996262333365e-01,1.878416430255711311e-01,7.243536962569331328e-01,-6.916009897593150546e-01,5.403576761713754228e-01,-2.527644502225100953e-01,8.265217059901137919e-02
-2.056787273564727236e+00,2.066653871078125704e+00,-3.699872598420957392e-01,6.152660621160761512e-01,-3.150769590071640924e-01,-7.111027835803320762e-01,1.055891205286564993e+00,-3.317513785031133144e-01,-1.275649751412150756e+00,-9.608637213968067581e-01,5.555236904361946643e-02,1.631287857898279459e+00,4.746944379500838140e-01,-5.549326523270910888e-02,4.088837388267752559e-01
-3.449608854353813037e+00,4.621864220044706317e-01,-7.246015861736150310e-01,6.691141337819500601e-01,-1.793636217701146451e+00,-2.445886927690888585e-02,-6.133988671535659520e-01,-4.152532111316113439e-01,-1.249510546948463308e+00,-7.878290794514133943e-02,-8.126714575878044577e-01,1.016646371376824565e+00,-7.191258946467177227e-01,-2.907093636734279229e-01,1.429095185557588410e+00
-6.595194523936647076e-03,-1.841824852572380641e-02,-9.285377473450061314e-03,5.094774085457615120e-01,4.482634817749081568e-01,-1.316775736315481116e-01,-9.030129497955384776e-01,-8.031876087252889374e-01,-4.400126785652775929e-01,-6.398184528443304764e-01,-1.166407338583911546e+00,1.261593632472509441e+00,4.240472438076108852e-01,-4.207490431179636836e-01,8.087822073928616629e-01
2.071353381873902999e-01,-8.874572232814452732e-01,8.208803408846157001e-01,-6.534387831946113223e-02,2.027677382490893798e+00,-1.690336714201446711e+00,4.891462684816331175e-01,-9.362273203368403074e-01,-4.965073701226064840e-01,9.624470409172876106e-01,-2.393644462179396748e-01,9.092250940332438081e-01,3.287291561361554426e-01,4.254027457110519661e-01,1.658980512116738693e+00
-8.723715290282922918e-01,-9.345720037233794242e-02,4.068531421770117951e-01,7.786989867243608865e-01,-1.026075594653219847e+00,7.056889005898017153e-01,-6.679204791430051191e-01,-1.077687162410226662e+00,9.064732473374097488e-01,-1.472903669036468521e+00,8.510465354199685251e-02,-4.637069516829571691e-01,-8.143514059044758557e-01,6.771809339703281916e-01,1.609751048131409235e+00
-1.206067396901465250e+00,-6.850974284383427870e-02,9.982635565025483881e-01,1.068474637369984492e+00,-1.212925199312147734e-01,2.275619744712444881e-01,7.926692460256976047e-02,9.311477124588993792e-01,-6.501242913097169396e-01,2.312458751948748004e-01,-7.889475002770039991e-01,1.615917399549991584e+00,-1.005824768894607812e+00,1.140039903970321067e+00,6.196626440448760320e-01
2.208792823926269744e+00,-1.531323473137395919e+00,5.924337925041867070e-01,-3.612244779265647576e-01,-1.856838190347572803e+00,-6.329286534458021807e-01,7.598829094147225849e-01,-6.434830885139787293e-01,-8.948041860646629986e-02,8.140684670257020139e-01,-5.002655467240053611e-01,1.099510369000397114e-01,1.624013299097856466e-01,7.734612598100833181e-02,3.216430945929303342e-01
5.543022153332761714e-01,3.918839747222224723e-01,-2.022502702176314782e-01,-4.956457009321854623e-01,2.987699301313263001e-01,-1.210874914228562638e+00,-4.342732070073396788e-01,1.385505489050697259e+00,9.649020320017741292e-02,1.151182594986657870e+00,3.292603073896176458e-01,-9.924593394776591859e-01,-1.088486050488312040e+00,-1.689883245802760725e-01,-2.120369324208518425e+00
-6.075659089439551241e-01,8.416093595896702133e-04,-3.847199697505545579e-01,1.969047835110171230e+00,-8.195348461772701543e-02,-4.867712869448513890e-01,-8.656304914833008457e-01,-1.141199263943776909e+00,1.512678747244354138e+00,1.169726379584100862e+00,-7.008968779476857369e-01,1.319418523878499894e+00,1.237183364395208762e-01,-1.061769886174422695e+00,1.922497023051450427e-02
-2.833603662625148734e-01,-1.491766631824268829e+00,-4.956438375437906552e-01,-2.908312937982375224e-01,-3.656181152151723457e-01,6.767121038300201626e-03,-4.174543893646175396e-01,-4.290764507476343970e-01,-5.953059843446962818e-01,-1.843588880670912200e-01,-4.632903659385996520e-02,-4.291448361535160627e-01,1.470714233025744722e-01,8.090089267958081032e-02,-6.670215164351903647e-01
5.502067367885855181e-02,2.783342967748795971e+00,1.469227243160241114e+00,-5.198491274686598551e-01,-3.000197679194316902e-01,8.888459046656987939e-02,-1.291646407750152381e+00,-2.932530591728473857e-01,1.625113277984832738e+00,1.067409005881416517e+00,1.393781588972935470e+00,-1.019053536197211118e-01,5.541030050947866048e-01,9.233747271072033636e-01,1.464099576605810249e+00
-5.297488458201942141e-01,-8.993750641455723338e-01,3.718837709153892668e-01,6.797929360498411455e-01,4.029754636820060965e-01,8.920041224551603642e-01,1.452274580089261802e+00,-7.409641771680954836e-01,1.015502129179650936e-01,-6.289932438832593897e-01,8.915191120640227895e-01,-2.123592200524947238e+00,1.191335035729681024e+00,-1.889593024715376102e-01,1.008013633978457779e+00
2.419877980069637391e-01,-1.582484239961731376e+00,4.750789270608784531e-01,8.843712078984306002e-02,1.297225998922788781e+00,6.758611123568267764e-01,1.900347545908211089e+00,-1.141992874391826174e+00,-6.318907707807073226e-01,9.997403894736223151e-01,-3.675209280597493411e-01,3.926357511535921718e-01,5.356402251601855014e-01,-1.481263178522185919e+00,3.961378733063055102e-01
2.482702948419714506e+00,3.097172305247370416e-01,3.920101416510476944e-01,8.325788072049638000e-01,-1.101717767575838454e-02,1.987490072158947685e+00,1.178754160475683266e+00,-4.496310430017706472e-01,-3.570531378539204548e-01,1.802284825544919200e-01,-2.561105566881898832e-01,-2.157933966651894853e+00,-3.392011326223812739e-01,-1.296220111999853541e+00,-1.038993735555456405e-01
1.239232125554172059e+00,-5.899181483187342367e-01,-2.280409755342388323e+00,-7.328599447551745749e-01,-6.633724963106475414e-01,-1.108344216899275425e+00,9.222940465969131640e-01,4.248428011880971966e-01,-8.782648502913110722e-01,4.298291877943284933e-01,3.013811246453264037e-01,-4.566145318753693783e-01,-8.307741367371836994e-01,1.972000365121559795e-01,4.566909108722584376e-01
-4.633037775211905074e-01,1.107706445980432886e+00,-5.747911708656330276e-01,-3.963289688295451585e-01,2.940725377951930973e-03,1.188858559295700834e+00,2.721051907274243842e+00,-1.275909585160586390e+00,1.251225057460873646e+00,-8.283150362432858405e-01,3.252825136632925274e-01,-6.606355510058019576e-01,3.947988836763300369e-01,3.623739281397230227e-01,1.075649360474155297e-01
-8.582546991048546348e-01,-5.840987011095666315e-01,-2.085621883525497378e+00,7.419756145933277258e-01,-6.547023399295022195e-01,-4.586774133729663028e-01,5.807787830451662803e-01,6.752268081243754105e-01,1.614524205595832207e+00,3.502753015340051013e-01,-7.047614825725145860e-01,9.279684186914977095e-02,1.151300072981473077e+00,-1.188997973069347847e+00,8.004295870556057402e-01
9.082045633131874407e-02,2.097340215103586036e+00,6.581914861306109588e-01,3.618920534451015580e-01,-6.475985947244095042e-01,4.768567539207497208e-01,7.722595282545440254e-01,-1.071244885477274256e+00,-1.711010952890049674e-01,7.305069886614621311e-01,-6.322738704626199024e-02,-1.897638794046634658e-01,5.052719133625078324e-02,2.664512454829671473e+00,3.409105926589683228e-02
-2.012760104201238853e+00,7.110491994307303054e-01,-1.365401633664611314e-01,-2.026277303131317764e-01,1.128747240891676773e+00,1.085064661639672245e-01,-6.813533738808533746e-01,-2.640830015079765336e-01,-2.441653838270431365e+00,1.085564975190411729e+00,-9.197930913436065392e-01,1.291786590100724996e-01,4.497631682071626114e-01,4.790419963516395208e-01,1.421809313869698777e+00
-1.322644383668791779e+00,3.421424598405722328e-01,1.541733336355713302e+00,-7.713525386375290616e-01,-3.232643285222747687e-01,3.867464848218505891e-01,6.620047434285647459e-01,7.356981221627270084e-01,1.826985112743554351e-01,8.425023412154495350e-01,1.581655249859891699e+00,2.523776534711801300e-01,-3.841032629174311874e-01,-1.297548241115597412e+00,4.355198629095369256e-01
3.518781213682504183e-01,-5.382593926946060980e-01,-1.076240967136395499e+00,-4.869635889552035440e-02,4.684972218088581664e-02,-4.235111131206621971e-01,1.364138056471677185e+00,-1.184690723823218633e-01,-7.850320324235083858e-01,3.730766634622970646e+00,-1.311711654567199847e+00,9.454712188713974008e-01,-4.450313387090877870e-01,-8.544964354756026115e-01,-1.986236324253205288e+00
4.369275725350115769e-01,1.082884182982822630e+00,6.241517230661903781e-01,-7.464894904483329041e-01,6.706594235175987739e-01,-1.500537675817746885e+00,1.707395607890383360e+00,-1.660693434467021626e-02,5.786829089911618151e-01,1.058003979060325589e-01,2.859382015537412780e-01,1.205726550761976601e-01,-2.086210262913693381e+00,2.722972579920914238e-01,1.466700293074083339e+00
1.890654840924665681e-01,-5.644995264024170734e-01,-1.545567859713287806e+00,2.152929049135241080e+00,-3.474866504001896117e-01,1.357969843223084949e-01,1.238048155955046470e+00,-1.768085564511771235e+00,6.938682801296878200e-01,-1.409898319450675341e+00,-5.319843072270709072e-01,-9.769978272836880029e-01,7.007410718692997920e-01,1.910174696090730651e+00,7.129553295896547960e-01
8.521304272603497099e-01,9.146090726584881203e-01,3.356846314634381323e-01,1.873585377475275315e+00,-1.567463449467187964e+00,9.568373590384402494e-01,-2.609848741847253795e-01,-4.460857489294230843e-02,-1.265146660440635396e+00,9.473341868062987725e-01,2.510177849880655676e-02,3.099544664622293944e+00,7.402694409424367405e-01,1.479364880763462731e+00,5.008084491680024897e-01
6.769671389841930287e-01,2.558601921078872965e-01,-2.613513207292133544e-01,2.664197212187505714e-01,6.589920580048207466e-01,-1.853267459521579230e+00,-2.684716634976464178e+00,2.189356337804362340e-01,-1.674767498116583209e+00,-1.058856217472329830e-01,-2.264666734248174773e+00,2.466352014273675286e-01,-9.140312204356043635e-01,-3.997041517886398831e-01,1.269131588675342037e+00
-9.448894729621862831e-01,-8.887999076321353997e-02,1.366366654180016793e-01,5.467396080232130862e-01,-7.643596114882102999e-01,1.053650603245914578e-02,4.091568998200011409e-01,-6.616856437786402534e-01,-2.646441512277235564e-01,7.761179965721622942e-01,4.096588669769355429e-01,1.286087216576055514e+00,1.436281248389496668e+00,3.378085291927918066e-01,-1.947896687850676045e+00
-1.349706550063474175e+00,4.624506270277885522e-01,-6.500784435670926564e-01,-6.207179080909445146e-01,6.970899777221757354e-01,-4.169454953257401009e-02,-1.983624205033525989e+00,6.937203688919250100e-01,1.802122797155779055e-01,-1.370882413511685383e-01,-3.245240581453689988e-01,1.093269492329321579e+00,-5.483871987553740057e-01,9.023662631285960245e-01,-5.030375362491041648e-03
7.320066069809414433e-01,-8.960144077441830612e-01,-6.059235081593565830e-01,-9.272304220322068469e-01,6.309702806648901374e-01,3.741445034033516470e-01,3.077559384096709150e-01,-3.772922469313920169e-01,2.171129971489073718e+00,-7.705683648654210183e-01,-7.452991016213241782e-01,1.558015872055381612e+00,9.313214469140171925e-01,8.519734413385050553e-01,-3.777073661322161713e-01
5.884027888428173814e-01,-1.646908969520489707e-01,-1.610905154790215899e-01,-8.631096845775965143e-01,-2.916020430343278513e-01,-4.820032493846806432e-01,6.903672583817949127e-01,8.988145340985702614e-01,1.162490294790007095e+00,2.176560946378628625e+00,7.596781574308307805e-01,-1.536547360571278720e+00,-1.088022043425527496e-01,-3.925318271253194768e-01,-1.614159165669833751e+00
-4.086181231607785569e-01,-2.308154105820304558e+00,-6.585592619717304252e-01,-1.782975644136208515e-01,5.666297745666425412e-01,-1.700832262688046104e+00,-1.093196056092075874e-01,-8.813133494246122579e-01,1.413296841953147309e+00,-4.058003622792645260e-01,-2.737043818024981867e+00,3.084637021196313111e-01,1.211185698436655356e+00,-5.071016784776956332e-02,-1.186827977975046133e+00
-4.014572461682001103e-01,-3.768426628422216207e-01,2.137053057289904689e+00,4.056347283345498878e-01,5.536018291185728080e-01,1.411548636595161499e+00,-1.163883551345987755e+00,-1.268907009400262131e+00,-4.953318889937008973e-01,-1.398350013314936247e+00,2.577569746095974779e+00,1.169286931386611217e+00,-1.242620666863686774e+00,-2.255003382183192739e-01,-6.035642951623175767e-01
1.218662388249994954e+00,-3.086922778621220553e-02,-4.473467647253611679e-01,1.667794297523931046e+00,-1.588205203507777330e-01,-3.749119149598608702e-01,-1.447824645734855364e+00,3.778513608043005401e-01,1.003353460020712795e+00,-5.094802788137008376e-01,3.784680979191233918e-01,-7.065554320895083007e-02,5.996451502075696993e-01,1.143889243144507795e+00,2.995640041597415482e-01
-4.497281400082719927e-01,-1.420173754016155643e+00,1.137387609670603567e-01,-1.393619282314008556e+00,3.829405260227281005e-01,-4.893764403733473212e-01,1.146273473630054829e+00,5.921599760341953594e-02,-1.598937473700022885e-02,6.848305287921564455e-01,-1.231863846461734857e+00,5.605943350712270234e-01,-4.122251453532257415e-01,-1.244799105268234118e+00,-5.286071299295271864e-01
8.303931062116309825e-01,1.033967219503764357e+00,1.555511779707695830e+00,1.067717035463554565e+00,1.512599262581986848e+00,5.339341355852464943e-01,-4.661326765588745813e-01,-1.194143116560390183e+00,-3.690982062991410989e-02,-2.630499395397947193e-01,2.025266587282622321e+00,-3.707094126281809676e-01,-6.989188424239008157e-02,4.940907915690564978e-02,-1.307465589988099364e+00
-1.437313486978847310e+00,8.728854687848581762e-01,1.805299444737750170e-01,-1.253433370486444209e+00,1.553814512146385551e+00,2.183725033766251156e-01,1.141706439513171523e+00,4.952885029540602946e-01,1.182732477097373724e+00,1.065681533596097186e+00,7.969847829450947829e-01,-7.859816770496023119e-01,-9.931850452747332803e-01,1.776573995463030631e+00,-1.207521112060176316e+00
1.267576353383172538e+00,9.203471294052335550e-01,-1.659027207012181204e+00,-7.400905836238326485e-02,2.146093607181208451e+00,-6.315793460961441896e-01,3.635741294325215978e-01,-7.754897420881594616e-01,1.646908796561592780e-01,-4.377332930585001725e-01,-1.350795562332066657e+00,4.313525324273304595e-01,3.996238190148888592e-01,6.614510034156533269e-01,2.918137015146780033e-01
1.290257162390335277e-01,2.382699101128717523e+00,-6.569966766145680648e-01,-7.503544221517950419e-01,-1.998190734394291734e+00,-5.107539622064477536e-01,-4.918886130997642270e-01,1.138236866717339257e-01,-1.302409214038461683e-03,-7.677681545212748648e-02,4.422188820495732142e-01,-1.503385061214517870e+00,-4.240308926002681056e-01,4.662528324309516137e-01,-2.137565982877279169e-01
4.260001904056570643e-01,2.577822602304584709e-01,-1.907737240706267157e+00,-2.953248715183901529e-01,-1.040875582422184253e+00,2.290774260953389430e+00,1.000338419638644893e+00,7.207025580899174555e-01,-3.222204475414545688e-01,-7.572777463803298525e-01,9.142661497253912195e-02,9.567958120849658910e-01,1.589028361594992278e+00,-5.866561978578815895e-01,2.471070277389153247e-01
-2.932278459650778490e+00,1.048289571467541509e-01,1.670212030224448752e+00,2.558058604085133303e-01,1.576623002898298154e+00,4.763633503113653411e-01,-1.928160354818385658e+00,1.936505519055523594e-01,-7.144663701938634981e-01,6.811921326694341250e-01,4.442088048064029016e-01,2.739554348087783753e-01,5.263353656703374517e-01,-2.652448116198165562e-01,-7.440083459774258223e-01
